-3,-1,0,1,3
0.0007704915957877683,0.000749231881581612,0.0007682173007796678,0.0007657452409882544,0.0007680195359963548
0.1354013496061784,0.10709635416666667,0.08967723205245039,0.06919384350318955,0.026990245449827865
0.10203595734587981,0.07195562870215674,0.05412189271972458,0.0342907324258303,0.004867287964509923
0.09361166353407249,0.058808621437069664,0.037443993013365734,0.016093801418843662,0.0013635881809437019
0.09047788277769339,0.05092729929247671,0.025636051096091534,0.006358434430690563,0.0011157889074524098
0.08924907129657757,0.04525471313031592,0.016552813480913326,0.002782253854040097,0.0010977923121709193
0.08877196375683476,0.040686643282958686,0.010135741791970434,0.001863043141200891,0.0010988800184791414
0.08859971063056905,0.03675863915679425,0.006224844319562576,0.001656873354597003,0.0010990777832624544
0.08866428083232078,0.033333254227420006,0.004147028623683677,0.0016075310411603888,0.0010985833713041716
0.08871045890922438,0.03022290859786351,0.0031393181703118674,0.0015950718598116646,0.0011001654895706765
